author,clean_comment,likes,publishedAt
@afcs-h7q,itu gede sebagai perspektif pemerintah itu ngumpulin pajak receh demi receh dari soklin sacet sampo sacet yg nilainya paling rupiah,0,2025-09-09T11:40:55Z
@seanrichard6126,tetap aja kebanyakan tunjangannya harusnya dpr gaji bonus tidak lebih dari umr jakarta,1,2025-09-09T11:08:24Z
@fitriarca3291,kabar yg ratusan juta dpt x setahun itu gmn ya,0,2025-09-09T10:22:21Z
@mariasrisetianingsih322,masih pada rakus juga ya mereka dpr dprd mpr beban rakyat banyak tipu ga transparan mending di tiadakan ganti yg baru jangan dari partai,0,2025-09-09T09:54:53Z
@jayadilaru3110,sudah dipangkas total gaji dpr masih gaji sultan,2,2025-09-09T09:28:53Z
@dmk2257,hal tunjgn fasilitas trmsuk kenderaanmobillainnyatdk ad dibahas atau benar sdh dihapus atau bgmna pubik tdk puas dn tdk setju dgn tunjagn komstitusional tsb yg cukup besar publik minta agar dihapus dan atau dikurangi tunjgn tdk efektif yg rawan manipulatif tsbcontoh tunjgn utk kgiatn pertmuan dgn konsituennya di dapil msg,0,2025-09-09T09:27:45Z
@riswotooke3544,tetap saja masih sangat besar bagamana masyarakat miskin bisa terbsntu dan hutang negara masih tinggi,1,2025-09-09T09:24:37Z
@usep34,golputttt,0,2025-09-09T09:19:34Z
@agustohir4818,demo baruuuu,1,2025-09-09T09:18:02Z
@sitanggangbitler1043,pantas lah skrg ini uang habissedih,1,2025-09-09T09:14:53Z
@Teti-z7t,gila gajih nya masyarakat cari uang rb sehari susah ny minta ampunkenapa ga d bubarin aja dpr banyak nya para koruptor d dalam dpr,8,2025-09-09T09:14:09Z
@tobanaibaho,tunjangan sana sinirp hampir oooooooo,0,2025-09-09T09:13:38Z
@RomiArisno,kalau begitu banyak tunjangannya gila benar bro tunjangan istri anak dan jabatan berarti kalian kerja gak sepenuh hati buat rakyat truz knp gak d bawa aja anak istrisuaminya ke gedung dpr ikut kerja jd gak mkn gaji buta tu anak dan istrisuaminya ayo ramai gak usah bayar pajak lbh bagus uangnya untuk anak yatim dapat pahala,1,2025-09-09T09:10:27Z
@nikodemusati1234,fasilitas dpr harus di pangkas bos,0,2025-09-09T09:09:07Z
@nikodemusati1234,fasilitas dpr harus di pangkas bos,1,2025-09-09T09:09:03Z
@DenailaGroup,mantab,0,2025-09-09T09:07:52Z
@logis12345,gaji gede nggak masalah tapi berani enggak untuk transparan era digital semua bisa di akses termasuk gaji dpr,0,2025-09-09T09:06:51Z
@sudali63dali-le9fn,gaji pokok dan tunjngan digabungkan agar tahu penghasilan sebenarnya,0,2025-09-09T09:01:44Z
@ImamSafii-j1l,sekalian juga koreksi gaji dan tunjangan dprd dan dpd,0,2025-09-09T08:53:59Z
@abdurrahmanjoenoes7384,milyar jika dibangunkan sekolah dasardapat ribuan gedung,1,2025-09-09T08:26:55Z
@simonpeter881,tunjangan perumahan jt dimulai dari kapan sampai kapan berapa bulan tunjangan perumahan yg sudah diterima oleh anggota dprri,0,2025-09-09T08:22:12Z
@simonpeter881,rakyat indonesia dikibulin dprri tunjangan perumahan yang sudah diterima masa setahun pertama berjalan tidak dikembalikan ke kas negara ya akalakalan dprri korup akalakalan menggunakan kata menghentikan tunjangan bukan membatalkan tunjangan jika kemarin diumumkan ada kenaikan poin tunjangan maka overall gaji malah lebih tinggi dari sebelum protes demo,0,2025-09-09T08:16:24Z
@SriMulmul-eo1rv,yang gede itu biaya yg tidak transparan tunjangan bertemu pendukungnya jt persesi tunjangan kebutuhan partai nilai tergantung butuh berapa ini salah satu gaji siluman,1,2025-09-09T07:25:35Z
@djaswadibaker5626,gaji dpr cocoknya juta saja total semuanya masih dipotong pajak lagi klo rapat mereka cuma main hp tidur ngobrol yg kerja cuma rieke diapitaloka saja sama ibu yakoba,0,2025-09-23T08:00:13Z
@djaswadibaker5626,ahok cuma koar pajak cuma koar korupsi giliran minta disahkan undang perampasan aset koruptor ahok berkelit dgn alasan macam krn ahok di pihak pdip yg disinyalir puan juga korupsi ahok juga munafik nga tegas soal undang perampasan aset koruptor itu,0,2025-09-23T07:51:44Z
@HamidSamad-n8h,nanti bila pelpress jgn tak mahu mngundi,0,2025-09-23T02:04:33Z
@HamidSamad-n8h,raayat mau makan apa donng,0,2025-09-23T02:01:43Z
@HamidSamad-n8h,aduuuuh nasib baik lah gue mnjadi raayat malaysia yg bgitu mewah sekali alhamdulilllah,0,2025-09-23T01:56:58Z
@sirajsoe,sungguh tidak adel yg mengatur dan buat pajak ia sendiri gratis tu nama meras,0,2025-09-12T13:37:47Z
@OpaErlis,beartiinineqarapajakbukanneqaraindonesia,0,2025-09-09T08:18:34Z
@deasifriska7825,iya benar pakkalau ada pak ahok pasti masih bisa tuh dibenerin walupun tdk tp para mafia nya tdk mau pak ahok memimpin indonesia dgn memberantas korupsimakan tuh duit rakyatdasar koruptor,0,2025-09-09T07:59:45Z
@Bang_Un,bu menteri menkeu kasihan sama anggota dewan terhina sehingga menaikkan tunjangan karena harga beras dan telur naik sama rakyat yang menggajinya dengan pajak tidak ada pedulinya,0,2025-09-03T17:47:06Z
@KucikoHasa,kasian sama dpr tunjangannya uda banyak masih butuh tambahan lagii wkwkwkw kalo kasih pajak ke warga aja semenamena wkwkwkwk lucu bangettt kocak nih konoha,0,2025-09-03T08:38:28Z
@RijalRI1-n4h,jadi para wakil rakyat mereka hanya anggarkan kebutuhan sendiri,0,2025-09-02T23:35:25Z
@lestaripaidi4203,cuma mikirin perut sendiri,0,2025-09-02T00:54:33Z
@lestaripaidi4203,beras telur naik sdh py gj jg binggung knpa gk mikir rakyat yg gk cm jt gimn mau beli beras sj gk cukup,0,2025-09-02T00:54:17Z
@andrigaming9424,hukum di indahhkan indonesia aman dan aspirasi masyarakat harus di laksanakan,1,2025-09-01T17:28:13Z
@sanawiyah8285,jgn suka membodohi rakyat pak gaji nggak naik tunjangan tu sama juga dgn gaji apa kah tunjangan itu dr daun,0,2025-09-01T12:20:01Z
@AsnidarAsnidar-i5x,mentri keuangan terbalik kasiannya masak kasian pada anggota dpr dari pada ke rakyat salah lihat mentri keuangan,0,2025-09-01T11:21:20Z
@piotan6067,rakyat menanggung pajak sendiri giliran dpr yg dgn gaji bsr tunjangan yg lainnya ditanggung negara pajaknya gmn rakyat bs makmur kehidupannya pdhal mrk bkn siapa tanpa adanya rakyat,0,2025-09-01T06:32:49Z
@JenepontoKelara-m5g,tdk apa apa mau naik pajak atau tunjangan yang terpenting adalah pendapatan masyarakat dan lowongan kerja rata di indo kami demo karna para pejabat sudah pasti gajinya sedang rakyat dan anak muda linlung mau dapat uang mana pekerjaan saja susah,0,2025-09-01T06:13:32Z
@mukianakrisna9675,aku mengambil uwang di bank bpn di persulit aku trauma menabung,0,2025-09-01T03:00:57Z
@DidinSaepudin-d8x2v,kmu tuh harga pada naik tapi kmu ngga mikirin rayat mutapi kmu hanga mikirin pejabat mu,0,2025-09-01T02:13:21Z
@suhartinititin2118,tambah gjls,0,2025-09-01T01:16:06Z
@FINZAKAYLAPA,lama rakyat benar muakkk,0,2025-08-31T23:16:36Z
@FitriKukuh-j1w,bisa bisanya ngomong kasian sm dpr soalnya beras telur naik kopet bgt mkir cuk kita rakyat naik jg ttep beli ga di kasih bantuan pdahal susah kerjaan juga serabutan mikir,0,2025-08-31T15:52:24Z
@yukhiduplebihbaik,rumah adies kadir,0,2025-08-31T15:21:13Z
@Sulihahsulihah-c4t,ini kah ulah prabowo yng membuat rakyat sengsara,0,2025-08-31T14:23:48Z
@BabangTampan-h9o,enak benar dpr yng sudah dpt gaji beras telor dpt lihat yg di bawah ada yng dapat ada yng nggk dapat mnding bubar aja dpr,0,2025-08-31T13:05:36Z
@MamahNabilaFadlan,lebih mementingkan dpr katanya kasian beras mahal mknya dikasih tunjangan beras ya allah parahh bgt pantes nya emang dpr dibubarkan makan duit rakyat se enaknya,0,2025-08-31T12:35:41Z
@teddimulyadita04,kok biadabnya tidak ketulungan,0,2025-08-31T10:26:29Z
@pecessavero1209,bubar kan dpr ngk bermutu,0,2025-08-31T10:16:40Z
@ritaswedia399,,0,2025-08-31T10:13:51Z
@mmalik6947,dedy sitorus harus dihapus dari anggota dpr karena pernyataannya menyakiti hati rakyat,0,2025-08-31T10:06:43Z
@ani-dg8du,aku beli tanah lewat online belom tanda tangan syah kepemilikan sudah dimintain jatah pajak,0,2025-08-31T09:13:22Z
@RosmanSitompul-o3y7t,tunjangan buang airkecil ta ada sayatengok,0,2025-08-31T08:55:37Z
@Alfaridzi-g9f,ajng ini negara apa uang negara cuma untuk memanjakan pejabat doang negara ajnggg,0,2025-08-31T07:49:34Z
@ArviVie-d3k,bilang iba duh gustiiiiiii gaji sbanyak gt tunjangan sbanyak dgtu bilang msih iba lihat rakyat mu woyyyyyyyyy,0,2025-08-31T07:48:43Z
@SriMudjiatmini,hapuss pajakkk,0,2025-08-31T07:41:13Z
@ermasagita204,lama ga mikir sm rakyat kecil mikir anggota dwn aja kayak nya,0,2025-08-31T07:36:29Z
@ermasagita204,yg iba tu sm rakyat miskin bukan anggota dewan orang,0,2025-08-31T07:35:17Z
@BangMeha,saya dan keluarga tdk akan lgi pilih dpt mana pun klo pemilihan nanti tolong yg dpr nya di kosongkan,0,2025-08-31T07:31:48Z
@caeciliasing1493,tanah milik kita rumah milik kita tapi aneh kok dimintai pajak ya kalau ngk bisa bayar pajak terus gimana pemerintah ngk pernah mikir rayat mending hapus pajak yang bikin rakyat sengsara merdeka,0,2025-08-31T07:26:37Z
@ciptabaru6987,baca data nya ngerimirisssedihkesel marahh,0,2025-08-31T06:57:28Z
@IwanSontang-rj2zv,pemikiran yg memperkaya diri saluttttt pemerintah indonesia memperkaya diriiiiiiii,0,2025-08-31T06:43:43Z
@aghniamaryam-n3t,dprkepanjangandewan pencekik rakyat,0,2025-08-31T06:29:43Z
@aghniamaryam-n3t,rakyat dicekik uang haram yg memakan pejabat,0,2025-08-31T06:27:46Z
@aghniamaryam-n3t,iya yg makan uang nya dpr,0,2025-08-31T06:25:55Z
@MedianetGrafis,pajak dibayar negara terus uang nya balik lagi ke nagara jd kaya gratis donk,0,2025-08-31T06:25:33Z
@yudistira903,presidennya gimana,0,2025-08-31T06:23:33Z
@Hariahmat990,dpr beban negar,0,2025-08-31T06:16:34Z
@JibtoyoToyo,para pejabat bergelimang harta dari uang rakyat tapi rakyat berderai airmata dan menderita pejabat berjoget bersenang senang rakyat jungkir balik cari makan,0,2025-08-31T06:03:11Z
@sandisaputra_,tak ada kenaikan tunjangan hanya tambahan rumah,0,2025-08-31T05:45:49Z
@sandisaputra_,karena iba kepada anggota dewan,0,2025-08-31T05:43:33Z
@antondanovanmc1734,kpr rumah kena pajak tanah kena pajak,0,2025-08-31T05:40:22Z
@IhinSolihin-o4w,dasar pelawak rakyat tercekik mereka joged joged dasar dodol,0,2025-08-31T05:29:42Z
@AguspramonoHanung,tunjangan listrik perhari saya juga kerja di pln tdk dpt tunjangan listrik bayar kelewatan tuh dpr,0,2025-08-31T05:28:12Z
@Technoservices-u1x,kerjanya apa tuch si puan gak ada yg jelas bubarin dpr,0,2025-08-31T05:14:31Z
@Hjaaiwijaya,dpr ga punya hati kami sebagai ibu tunggal krj sendri buat biyayain buah hati buat sekolah ajja dh berat apa lgi buat biyaya sehari hari ajja berat,1,2025-08-31T05:02:22Z
@apaitokzum,yaaa udahloe yg milih merekarakyat sentiasa dgoblokan setiap kali waktunya pemilurasainya lah,0,2025-08-31T05:01:12Z
@srimudjiati9227,astaqfirullah rakyak kecil dicekik justru dpr diperkaya bagaimana ini yaallah kok tidak adil banget sama orang kecil gak manusiawi banget padahal dpr kerjanya banyak yg tidur main hp mulu,0,2025-08-31T04:54:41Z
@ezyunyun7287,aturan yg ng,0,2025-08-31T04:53:26Z
@rumahfos8205,di indo pejabat dibebasin pajak di negara maju dan eropa pejabat malah di kenai pajak yang besar dari rakyat biasa,0,2025-08-31T04:41:53Z
@NurDiana-d8f,mikir perut sendiri g mikir penderitaan rakyat,0,2025-08-31T04:12:32Z
@SandeRaja,permainan kapitalisme sri mulyani indrawati,0,2025-08-31T03:45:43Z
@NelistherHura,bravo utk pendemo semangat terus halalkan menjarah harta anggota dewan,0,2025-08-31T03:39:09Z
@NelistherHura,udah sepantasnya di rubuhkan senayan klu bisa anggota dpr hartanya di jarah semua mereka hidup bergelimpangan rakyat menderita,0,2025-08-31T03:33:45Z
@ramdanramdan7391,gaji tidak naik tapi woyyyyy tunjangan melebihi naik gaji,0,2025-08-31T03:27:51Z
@AlisaAmaira,pajak ini betul bikin rakyat menderitaanggota dewan enk hanya menikmati pajak kita,0,2025-08-31T03:15:51Z
@WahyuNingsih-w7e,pokoknya keadaan sekarang ini ketua dpr lah yang harus bertanggung jawabooh puan maharani,0,2025-08-31T02:53:24Z
@AhmadFarhan-t2d,apakah rakyat terwakili dengan ini,0,2025-08-31T02:48:45Z
@nicolasgonzales3903,ganti saja mentri keuangannya dana perumahannya terlalu besar,0,2025-08-31T02:29:43Z
@YantoJableh02-xs3qu,harus di ulang lagi kejadian yg lalu untuk para dpr,0,2025-08-31T02:08:06Z
@ramlahrhara3749,sim ga perlu di perpanjang trus kalo sim mati cara mengemudi juga lupa gitu,0,2025-08-31T02:03:16Z
@antighanisha6307,giliran rumah si adies ini di geruduk,0,2025-08-31T01:36:49Z
@LangatHulu-n1t,kompak jangan bayar pajak dprtikus,0,2025-08-31T01:22:34Z
@tnab4750,seharusnya pajak anggota dpr dipajakin lebih besar dari masyarakat umum sehingga jika masyarakat kena kenaikan pajak mereka juga kena imbasnya ini malah gratis pajaknya pantas saja bahkan di kelas dprd saja jadi rebutan smp berani keluar duit miliaran supaya dapat kursi,0,2025-08-31T01:22:14Z
@varsial7828,fokus masyaakat saya pikir ke kinerja dpr kebijakan dpr yang ngawur semua di pajakin semuanya di bikin masyarakat susah sementara itu tunjangan dpr malah naik pajak malah di tanggung,0,2025-08-31T01:11:51Z
@Mbip_GSRC,tiap hari banyak manusia yang dipaksa bayar pajak kendaraan di samsat uang pemaksaan pajak itu digunakan untuk apa dan bagaimana cara masyarakat untuk bisa tau rincian nominal pajak paksa yang sudah terkumpul sedangkan kita kan tau indonesia punya hutang luar negeri alasannya untuk pembangunan itu artinya jelas dong pembangunan itu dari hutang ke luar negeri,1,2025-08-31T00:58:40Z
@pakkuat4284,bubar saja indonesia gak masalah,0,2025-08-31T00:20:05Z
@TonoBapa,jangan dpr mpr ajh ktua yang di tunjang rakyat jadi tulang punggung dpr mpr harus di tunjang juga jangn jadi beban rakyat itulah yang jadi rakyt marah tolng para wkl rakyt yang baik tolong perhtkn baik yah,0,2025-08-31T00:14:53Z
@EdiNew123,kenapa petani yang kerja keras justru tidak dapat tunjanganharga pupuk naik kalau di bandingkan dengan penghasilan pejabat satu hari bisa buat beli beras yang ditanam petani selama bulan perlu di ketahui panen petani selama bulan dibalikkan udah biaya operasional malah tombok,0,2025-08-31T00:03:31Z
@DarryusLim,pajak penghasilan mereka juga dikasih tunjangan pantes aja mereka tenang aja pajak dinaikin berkali lipat,0,2025-08-30T23:56:30Z
@jumrizaljumrizal5753,kepala butuh kau semua dpr,0,2025-08-30T23:52:50Z
@miswanto9912,parah emang negara makin nyekik,0,2025-08-30T23:44:19Z
@Suparmi-r8m,ada betulnya kata pak ahok semua dipajak kin s moga pajak segera dihapuskan,0,2025-08-30T23:14:45Z
@f.darizadahman6935,nasib kalian pejabatpejabat korupsi belum maksimal tapi nasib jabatan juga terancam mungkin nasib mereka gak akan jauh dari nasib syahroni ono surono di bandung lagi ketar ketir orang pertama yang nasibnya bakal jadi the next syahroni,2,2025-08-30T20:03:32Z
@setiawann1100,pemilu thn depan gak usah pilih dpr,0,2025-08-30T16:22:20Z
@setiawann1100,matamu dpr menyusahkan rakyat,0,2025-08-30T16:18:51Z
@setiawann1100,jancol dpr,0,2025-08-30T16:16:57Z
@adehendra4182,anggota dewan dapet untung nya juta sehari di bilang kecil org sombong itu bebas pajak pula hebat banget rakyat kecil kena pajak hebat banget dengar pak juta sebulan buat kami besar,0,2025-08-30T16:08:26Z
@r1nshikawa,kami minta anggota dpr yang tidak punya empati dan tidak menjalankan aspirasi rakyat segera turun dari jabatannya,0,2025-08-30T15:26:45Z
@RahmatRahmat-w4n,tunjangkan aja kelaut katanya wakil rakyat beban negara rakyat di bebani pajak,0,2025-08-30T15:25:01Z
@Allboutjsn,kasiannnn karena beras telur naikkkga mikirrrr yg gajinya dibawah umr atau sebatas umrgobloq siah,0,2025-08-30T15:24:52Z
@kebamizi5062,goblog juga pak prabowo ini ya,0,2025-08-30T15:22:40Z
@jefrianusboleng-du2ou,indonesia makin kacaudari pemerintahdpr dan oligarki makin menyusahkan rakyatkoruptor di hukum ringan,0,2025-08-30T14:42:13Z
@maynyond9457,ngiseng kena pajak,0,2025-08-30T14:13:18Z
@RamhadmHad,itulah kalau lisan akronim dan di jaga merasa punya jabatan padahal jabatannya karma rakyat kalau rakyat manila rasakan sekarang,0,2025-08-30T13:32:31Z
@SitiRohmi-ud8zp,karya ingin naek gaji harus demoontr dulukwnapa dewan cuma mengedipkan mata langsu naik melesat gajinya,0,2025-08-30T13:06:22Z
@daudjahit5178,yg di atas kebanyakan bajingan,0,2025-08-30T12:09:13Z
@tiasamad,rakyat kumpulkan uang untuk anggota dewan jadi kenyataannya terbalik bukan anggota dewan yg pikirkan rakyat tapi rakyat di peras untuk anggota dewan jadi hapus saja dpr tidak ada gunanya,0,2025-08-30T12:03:42Z
@NiningRosita-mi4yt,telur naik beras naik kasihan sama dpr makanya di ksh tunjungan yg besar ga kasian sama rakyat malah kasian sama dpr,0,2025-08-30T11:53:36Z
@suryosuryo6835,rakyat jt bln dpr jt hari di mana keadilan di bangsa ini apa hasil karya anggota dpr apa reproduksi nya,0,2025-08-30T11:21:14Z
@suryosuryo6835,bubarkqn dpr,0,2025-08-30T11:19:53Z
@hendrikpardede3818,dpr dapat ternyata beras kami rayat tdk dpt beras,0,2025-08-30T11:08:10Z
@JoyBoy-g6y1o,kasihan kali dpr katanya tunjangan beras dinaikin,0,2025-08-30T11:07:58Z
@bilalsolihin2155,sungguh sangat mnggoblogan,0,2025-08-30T11:02:24Z
@asik9474,ngomong guru beban negara tp justru dpr beban negara,0,2025-08-30T10:43:46Z
@asik9474,tidak maju indonesiahampir semua pemimpin indonesia zholim,0,2025-08-30T10:41:39Z
@ErnaErnaEran,kalo aku pegang cangkul sampek bungkuk cari gaji jta gk ada tunjangan tetek bengek nya hanya gaji tenaga itu doang jt itu perbulan x berapa anggota dpr untuk pegawepejabat seharus nya gaji itu cukupjt perbulan bersih gk ada tetek bengek,0,2025-08-30T10:02:48Z
@rosiyanuarti1659,gue muak dengan semua ini mendig ke swiss,0,2025-08-30T10:02:11Z
@chenweiyau8749,yg satu bandingin harga beras sama jepang kg rb indonesia baru naik sdikit sudah apaa gitu yg satu ngmg tunjangan beras naik karna menteri keuangan kasihan harga beras naik wkwkwkwkwk,0,2025-08-30T09:50:42Z
@WayanIndri-reski,kompak seluruh bangsa indonesia jangan mau bayar pajak mulai sekarang,0,2025-08-30T09:46:08Z
@tinerukmiana1064,kok gajian gaji jt gimana dgn gaji pensiun hanya jt sd sakit sd sering sakit biaya mau beli bensin untuk ke rs,0,2025-08-30T09:33:26Z
@YanRumere,pajak dapat ditarik sesuai aturan yang ditetapkan secara secara proporsional,0,2025-08-30T09:20:42Z
@YanRumere,achok pajak itu harus dilakukan jika pajak tidak diambil bagaimana negara dapat membiayai negara,0,2025-08-30T09:18:00Z
@irmayanti-nd5yv,makan tu pajakkualat pasti datang,0,2025-08-30T09:15:45Z
@Yanti-y9m5t,naik boleh tapi jangan mencekik leher macam tu,0,2025-08-30T09:12:58Z
@ismiyati6674,pemerintah itu siapa sih dpr itu siapa jadi ruwet,0,2025-08-30T09:01:22Z
@LotNok-u6m6j,hilangkan pajak yg menyiksa rakyat,0,2025-08-30T08:42:38Z
@april8793,itu aturannya siapa kok pinterrr banget yaa,0,2025-08-30T08:37:40Z
@ApunkJerk,ini negara apa bang rontok,0,2025-08-30T08:29:45Z
@mahiratama_cons1178,mentri keuangan kasihan elit elit politik doang,0,2025-08-30T07:56:05Z
@suhartantotanto1191,terus rkyt di peras sampe kurus kering,0,2025-08-30T07:20:44Z
@dadangmulyadi8098,adili mentri ke uangan sri mulyani licik culas,0,2025-08-30T07:01:54Z
@mariadonita6085,negara bobrok,0,2025-08-30T06:19:30Z
@anugrahlaia8059,rakyat itu tuan sedangkan dpr itu adalah karyawan rakyat yang bekerja untuk rakyat kalau dpr tidak bekerja untuk rakyat maka dipecat saja atau dibubarkan saja jika tidak berguna,0,2025-08-30T04:41:36Z
@anugrahlaia8059,di bekukan saja dpr itu karena tidak ada gunanya baiknya gaji mereka itu dibagikan kepada setiap jiwa rakyat indonesia yang dalam kesulitan ekonomi biar moment ini digunakan untuk pembubaran lembaga tersebut,0,2025-08-30T04:38:28Z
@anugrahlaia8059,di bekukan saja dpr itu karena tidak ada gunanya baiknya gaji mereka itu dibagikan kepada setiap jiwa rakyat indonesia yang dalam kesulitan ekonomi,0,2025-08-30T04:35:44Z
